Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Production Recipe,Moisture (%),Starch Content (%),Production Mill,Package Volume (cm3),Proteins (g)/100g,Color,Quality,
800394,11.95,34.758,36,802.84,1.9,2,14.2,53.59,Happy Blackberry Windmill,1000.33818,12.43,3,Low,
802811,9.48,49.132,39,799.772,1.71,5,14.35,59.03,Happy Blackberry Windmill,1000.943517,9.24,2,Average,
803236,10.42,31.817,7,801.601,1.71,4,14.55,56.57,Happy Blackberry Windmill,998.7938168,11.05,5,Average,
803759,9.33,51.924,47,802.644,1.64,2,14.2,59.31,Happy Blackberry Windmill,1001.20124,9.13,2,Average,
803883,9.12,55.092,29,800.6,1.69,5,14.5,60.72,Happy Blackberry Windmill,998.6519408,8.85,3,Average,
804814,10.86,22.688,58,799.865,1.89,1,14.35,57.13,Happy Blackberry Windmill,1001.059428,10.71,2,Low,
805426,9.48,53.117,50,800.888,1.79,1,14.2,57.40,Happy Blackberry Windmill,999.010535,9.88,2,Low,
805730,10.5,54.618,32,799.264,1.75,2,14.85,54.07,Happy Blackberry Windmill,1001.4194,10.95,3,Low,
807234,10.21,37.977,15,800.023,1.77,4,14.59,57.32,Happy Blackberry Windmill,999.0376865,10.69,4,Average,
807380,9.12,55.163,60,799.673,1.68,5,14.11,60.43,Happy Blackberry Windmill,999.7091604,8.81,2,Average,
808662,11.81,25.542,58,801.719,1.76,4,14.11,52.81,Happy Blackberry Windmill,998.9408857,11.76,2,Low,
809354,12.82,17.444,45,797.321,1.76,1,14.28,52.04,Happy Blackberry Windmill,1001.212461,12.77,2,Low,
809628,10.86,52.242,46,799.948,1.88,2,14.41,54.86,Happy Blackberry Windmill,998.9436848,10.48,2,Low,
809990,10.72,39.697,47,794.675,1.7,5,15.03,54.91,Happy Blackberry Windmill,997.8891284,11.25,2,Low,
810264,9.77,41.739,26,803.523,1.75,3,14.15,58.51,Happy Blackberry Windmill,1000.083491,10.14,5,Average,
811240,9.92,45.66,56,800.482,1.7,4,14,57.13,Happy Blackberry Windmill,1001.832461,9.93,2,Average,
811357,10.64,43.917,38,799.557,1.79,5,14.06,57.61,Happy Blackberry Windmill,1001.787605,10.25,2,Average,
812385,13.33,14.485,43,804.916,1.66,4,14.85,49.24,Happy Blackberry Windmill,1000.711724,13.34,2,Low,
813166,10.42,50.225,50,800.461,1.66,5,14.15,58.06,Happy Blackberry Windmill,999.5845416,10.23,2,Average,
813951,8.9,58.587,34,799.079,1.75,5,14.09,59.13,Happy Blackberry Windmill,998.9667971,8.56,3,Average,
814443,10.13,42.903,35,801.143,1.72,5,14.11,58.01,Happy Blackberry Windmill,999.3288523,10.15,3,Average,
817643,10.21,48.449,60,798.63,1.86,4,14.17,58.54,Happy Blackberry Windmill,999.5134073,10.01,2,Low,
817744,10.86,43.587,54,798.767,1.78,1,14.11,55.76,Happy Blackberry Windmill,1001.911578,10.49,2,Low,
817808,10.21,30.888,40,799.774,1.86,4,14.55,55.96,Happy Blackberry Windmill,1000.945542,9.86,2,Low,
818944,10.64,41.246,37,801.313,1.68,3,15.03,55.50,Happy Blackberry Windmill,1000.648695,10.65,2,Average,
819325,10.21,52.015,48,803.904,1.91,5,14.15,58.07,Happy Blackberry Windmill,999.4529276,9.95,2,Low,
820322,9.77,48.572,30,808.383,1.66,4,14.11,58.88,Happy Blackberry Windmill,1001.705794,9.55,3,Average,
820743,10.28,35.309,17,801.543,1.74,5,14.22,55.21,Happy Blackberry Windmill,999.8271361,10.72,6,Average,
820884,10.42,46.002,43,797.363,1.74,3,14.06,55.37,Happy Blackberry Windmill,1000.150435,10.59,2,Average,
821152,10.13,46.807,34,800.702,1.73,2,14.22,57.80,Happy Blackberry Windmill,1000.995048,10.24,2,Average,
821667,9.84,56.506,34,803.567,1.76,2,14.39,57.73,Happy Blackberry Windmill,1000.138324,10.34,2,Average,
821911,10.28,49.099,39,796.601,1.7,2,14.3,58.03,Happy Blackberry Windmill,999.1946423,9.63,2,Average,
822475,10.06,53.134,48,799.662,1.65,1,14.06,57.38,Happy Blackberry Windmill,1000.805063,10.64,3,Average,
822693,12.68,14.557,23,806.222,1.68,5,14.35,51.20,Happy Blackberry Windmill,1000.127956,12.87,3,Low,
825920,10.13,47.908,1,799.355,1.81,4,14.26,56.04,Happy Blackberry Windmill,998.2041077,10.46,5,Average,
826239,10.13,58.572,35,801.245,1.68,2,14.57,55.85,Happy Blackberry Windmill,999.4553701,10.68,2,Average,
826700,10.21,47.429,50,804.267,1.82,5,14.17,56.70,Happy Blackberry Windmill,1001.0086,9.69,2,Low,
827064,12.6,35.003,14,797.285,1.72,3,14.2,51.37,Happy Blackberry Windmill,1000.052942,12.37,4,Average,
828015,9.7,35.795,41,802.461,1.77,5,14.46,58.70,Happy Blackberry Windmill,998.7606087,9.22,3,Average,
828612,10.57,28.189,40,798.124,1.72,5,14.2,56.34,Happy Blackberry Windmill,998.8805842,10.42,2,Low,
828865,8.32,53.03,26,799.315,1.91,5,14,61.95,Happy Blackberry Windmill,1001.484061,8.08,3,Low,
829995,9.77,30.318,27,797.514,1.73,3,14.46,59.08,Happy Blackberry Windmill,998.1170615,9.54,3,Average,
830325,9.92,55.653,51,790.15,1.64,1,14.04,56.95,Happy Blackberry Windmill,998.8873295,10.58,2,Low,
831376,10.35,66.465,25,794.791,1.87,5,14.5,55.16,Happy Blackberry Windmill,1000.265301,10.46,4,Average,
831639,9.77,19.836,47,799.345,1.81,2,14.04,57.49,Happy Blackberry Windmill,1000.408891,9.62,2,Average,
831779,9.63,26.228,61,800.537,19.1,3,14.15,41.98,Happy Blackberry Windmill,999.6793833,9.15,2,Low,
832554,10.72,38.371,33,801.244,1.76,1,14.37,55.20,Happy Blackberry Windmill,1000.562646,11.14,2,Average,
832675,11.01,39.645,41,801.685,1.68,3,14.26,54.77,Happy Blackberry Windmill,1001.113699,11.62,2,Average,
834648,12.68,9.326,35,805.039,1.88,5,14.63,52.96,Happy Blackberry Windmill,999.7613786,12.7,3,Low,
835340,12.02,28.54,62,794.164,1.82,3,14.39,54.50,Happy Blackberry Windmill,1000.594051,11.87,2,Low,
835765,9.99,38.368,37,798.556,1.72,1,14.92,56.85,Happy Blackberry Windmill,999.4215242,9.6,2,Average,
835875,-11.01,56.964,35,799.299,1.63,3,14.26,78.26,Happy Blackberry Windmill,1000.351616,10.75,3,Average,
836912,9.7,44.517,37,803.43,1.72,5,14.17,59.35,Happy Blackberry Windmill,999.9667868,9.45,2,Average,
838036,11.88,30.954,53,801.544,1.86,1,14.37,52.94,Happy Blackberry Windmill,999.8292743,11.35,2,Low,
839485,10.93,41.928,37,800.165,1.75,5,14.15,56.43,Happy Blackberry Windmill,999.2148256,11.22,3,Average,
839514,12.68,29.648,43,800.385,1.79,1,14.41,50.48,Happy Blackberry Windmill,999.4901267,12.69,2,Low,
840428,11.3,56.526,44,797.507,1.66,4,14.04,55.72,Happy Blackberry Windmill,998.1084197,10.9,3,Average,
840817,10.86,25.146,49,801.64,1.74,5,14.04,55.62,Happy Blackberry Windmill,1001.0569,10.45,2,Average,
842394,11.66,27.595,-10,796.555,1.72,1,14.15,53.72,Happy Blackberry Windmill,999.1374913,11.21,7,Average,
843281,10.35,52.004,58,805.015,1.82,3,14.24,56.74,Happy Blackberry Windmill,998.6298839,9.87,2,Average,
843437,10.28,37.28,54,800.368,1.87,1,14.09,58.23,Happy Blackberry Windmill,1000.577358,10.05,2,Low,
846272,10.93,30.834,49,801.739,1.73,5,14.2,55.39,Happy Blackberry Windmill,1000.072436,11.5,3,Average,
846315,9.7,46.312,15,798.982,1.76,2,14,58.71,Happy Blackberry Windmill,999.9543414,9.08,6,Average,
846429,11.88,31.74,51,805.425,1.75,3,14.46,53.93,Happy Blackberry Windmill,1001.34346,12.28,2,Average,
847362,11.44,34.306,46,788.76,1.66,2,14.66,54.01,Happy Blackberry Windmill,999.3729027,11.83,2,Low,
848175,10.86,32.548,55,799.535,1.72,5,14.11,55.67,Happy Blackberry Windmill,1000.646807,10.5,2,Average,
848290,10.64,28.495,38,803.944,1.9,2,14.13,55.43,Happy Blackberry Windmill,997.3011827,10.29,2,Low,
849430,10.35,27.629,28,803.329,1.88,4,14.3,56.40,Happy Blackberry Windmill,999.8413944,10.84,3,Average,
849494,8.61,59.916,43,801.1,1.69,3,14.39,59.35,Happy Blackberry Windmill,1000.382648,9.15,1,Average,
850268,10.28,34.849,18,794.141,1.68,4,14.2,56.76,Happy Blackberry Windmill,999.4469466,10.56,6,Average,
850393,10.06,48.835,37,802.937,1.72,3,14.09,56.24,Happy Blackberry Windmill,999.3534769,9.95,4,Average,
850608,12.82,29.428,53,800.593,1.78,2,14.17,53.18,Happy Blackberry Windmill,1000.859548,12.3,2,High,
851330,9.92,38.011,59,796.246,1.72,1,15.18,56.77,Happy Blackberry Windmill,998.7489493,10.43,2,Low,
851499,10.5,37.554,35,798.532,1.8,2,14.74,57.29,Happy Blackberry Windmill,999.3919028,9.96,2,Low,
852386,8.83,32.198,49,804.624,1.76,3,14.28,58.43,Happy Blackberry Windmill,1000.347767,9.41,2,Average,
853081,13.11,25.467,61,804.216,1.86,5,14.3,50.42,Happy Blackberry Windmill,1000.945846,12.82,2,Low,
853172,10.28,49.376,5,799.431,1.75,3,14.11,56.04,Happy Blackberry Windmill,1000.516055,10.96,5,Average,
853309,9.77,50.546,36,797.915,1.71,3,14.06,58.78,Happy Blackberry Windmill,999.7292826,10.37,2,Average,
854891,9.99,62.49,55,775.058,1.47,3,15.51,57.05,Happy Blackberry Windmill,1000.005852,9.45,0,Average,
855123,9.99,39.217,46,803.326,1.65,5,14.33,57.84,Happy Blackberry Windmill,998.7350129,9.95,2,Average,
855133,10.28,47.045,49,804.711,1.6,2,14.35,57.44,Happy Blackberry Windmill,1002.668971,10.94,2,Low,
856209,10.5,44.049,30,800.343,1.77,1,14.15,56.58,Happy Blackberry Windmill,1000.546903,10.86,3,Average,
856288,10.35,47.439,46,801.529,1.71,3,14.63,55.42,Happy Blackberry Windmill,1000.918669,10.04,2,Average,
856299,12.46,21.195,54,789.468,1.75,2,14.79,52.64,Happy Blackberry Windmill,1000.270616,12.69,2,Low,
856380,10.28,40.479,55,809.645,1.7,4,14.2,58.13,Happy Blackberry Windmill,998.8747636,10.6,2,Average,
858715,10.06,47.275,37,798.513,1.95,2,14.24,57.07,Happy Blackberry Windmill,999.3681453,10.09,2,Low,
859316,10.21,38.7,48,797.045,1.74,1,14.06,57.63,Happy Blackberry Windmill,999.7520888,10.08,2,Average,
860987,10.13,47.61,48,800.663,1.72,3,14.85,55.11,Happy Blackberry Windmill,1002.057981,10.83,3,Average,
861393,12.02,35.348,51,802.286,1.85,3,14.37,54.56,Happy Blackberry Windmill,1000.754156,11.97,2,Low,
861489,11.95,24.518,38,806.474,1.81,1,14.5,55.40,Happy Blackberry Windmill,999.3393017,11.2,2,Low,
862042,10.42,45.731,55,804.854,1.77,5,14.11,57.37,Happy Blackberry Windmill,1000.633968,10.19,2,Average,
862275,11.01,51.404,60,803.458,1.74,5,14.33,55.86,Happy Blackberry Windmill,1000.002373,11.5,2,Average,
865324,9.92,23.468,46,798.645,1.79,2,14.11,56.95,Happy Blackberry Windmill,1000.644899,9.99,2,Low,
865529,10.79,45.652,21,794.404,1.76,1,14.37,57.41,Happy Blackberry Windmill,999.7778808,10.57,4,Average,
866992,10.28,38.618,36,804.421,1.71,1,14.33,55.98,Happy Blackberry Windmill,1001.200052,10.64,3,Low,
866993,9.41,42.835,52,798.015,1.72,3,14.2,59.92,Happy Blackberry Windmill,999.8547267,9.31,2,Average,
867157,10.35,44.616,26,796.131,1.79,4,14.59,57.31,Happy Blackberry Windmill,999.7178715,9.78,4,Average,
867690,8.68,48.313,36,799.478,1.74,4,14.17,61.92,Happy Blackberry Windmill,999.4644054,8.23,3,Average,
868244,11.73,30.005,59,802.705,1.71,1,14.72,53.33,Happy Blackberry Windmill,1000.169723,10.94,2,Low,
869116,9.63,39.866,61,802.87,1.73,4,14.74,58.05,Happy Blackberry Windmill,999.2698991,10.05,1,Average,
869358,10.5,43.101,8,805.405,1.82,3,14.48,56.97,Happy Blackberry Windmill,1000.214859,11.04,6,Low,
869811,11.73,30.064,55,801.186,1.85,3,14.72,54.46,Ancient Oak Mill,1001.599688,11.56,2,Low,
870446,11.01,33.553,61,798.256,1.68,5,14.55,55.81,Happy Blackberry Windmill,999.0456902,11.33,2,Low,
870734,9.99,53.427,42,789.937,1.71,5,14.59,59.09,Happy Blackberry Windmill,1000.865063,9.45,2,Average,
872908,8.32,31.657,43,801.522,1.75,1,14.41,61.62,Happy Blackberry Windmill,1000.909715,8.06,2,Low,
873182,11.3,36.09,53,800.32,1.74,5,14.35,55.22,Happy Blackberry Windmill,998.3019602,11.78,2,Average,
873308,10.21,31.071,39,798.109,1.7,5,14.41,58.59,Happy Blackberry Windmill,998.8615723,9.59,2,Low,
873559,,,,,,4,14.11,67.73,Happy Blackberry Windmill,999.7403931,10.8,3,Average,
873793,10.93,45.862,39,800.015,1.71,3,14.13,56.00,Happy Blackberry Windmill,1000.136052,10.8,2,Average,
874483,10.28,44.604,31,797.832,1.72,2,14.17,57.97,Happy Blackberry Windmill,1000.738874,9.6,3,Average,
874640,11.81,25.547,51,810.183,1.89,1,14.13,53.28,Happy Blackberry Windmill,999.5390077,11.84,2,Low,
875696,9.19,42.545,37,800.017,1.71,5,14.33,59.46,Happy Blackberry Windmill,1001.250489,9,2,Low,
875867,9.19,51.063,27,803.422,1.9,4,14.2,60.04,Happy Blackberry Windmill,998.8536313,9.24,3,Low,
876114,10.06,49.857,55,802.658,1.76,1,14.48,58.23,Ancient Oak Mill,1000.111401,10.02,2,High,
876625,11.66,31.932,47,816.482,1.73,1,14.2,54.49,Happy Blackberry Windmill,999.6467654,11.19,2,Average,
876680,12.31,24.042,38,797.98,1.86,1,14.37,51.98,Happy Blackberry Windmill,998.6998956,11.79,2,Low,
876882,8.83,38.854,43,799.208,1.77,4,14.55,60.84,Happy Blackberry Windmill,1000.237172,8.4,3,Average,
877472,11.01,42.858,26,799.539,1.77,4,14.15,55.64,Happy Blackberry Windmill,997.3283207,11.51,3,Low,
877644,11.22,31.321,37,796.48,1.71,4,14.02,54.53,Happy Blackberry Windmill,1000.156431,11.03,2,Average,
878494,11.15,41.655,25,786.022,1.76,2,14.85,54.32,Happy Blackberry Windmill,998.1487801,11.71,3,Average,
879841,11.88,41.467,48,805.233,1.86,5,14.11,53.23,Happy Blackberry Windmill,1001.105665,11.97,2,Low,
880453,13.11,5.888,35,803.044,1.75,2,14.59,52.88,Happy Blackberry Windmill,1000.592708,12.21,3,Low,
880700,10.35,41.668,58,805.744,1.7,3,14.17,56.01,Happy Blackberry Windmill,998.4355705,10.37,2,Average,
881792,9.12,45.194,34,801.556,1.72,5,14.28,57.81,Happy Blackberry Windmill,1000.951769,9.18,3,Average,
882784,10.35,36.849,31,801.51,1.7,2,14.41,56.91,Happy Blackberry Windmill,1000.8948,10.4,4,Average,
883665,9.77,28.158,47,805.436,1.87,5,14.15,58.99,Happy Blackberry Windmill,999.1523251,10.17,2,Low,
884764,9.77,25.149,25,794.603,1.75,1,15.58,55.67,Happy Blackberry Windmill,1000.02887,10.2,4,Low,
885099,10.35,49.172,41,801.479,1.74,3,14.24,57.41,Happy Blackberry Windmill,999.7480314,9.71,3,Average,
885736,9.26,51.7,50,805.795,1.64,5,14.35,57.79,Happy Blackberry Windmill,1001.804494,9.62,2,Average,
885755,11.15,37.309,23,802.974,1.77,1,14.35,56.66,Happy Blackberry Windmill,1000.505289,11.06,3,Average,
886104,10.06,46.774,45,804.849,1.66,1,14.24,57.59,Happy Blackberry Windmill,998.4247266,9.43,2,Average,
886228,12.75,14.181,38,789.606,1.83,1,14.57,51.78,Happy Blackberry Windmill,999.3212708,12.1,2,Low,
886634,10.64,43.964,38,802.292,1.72,1,14.52,57.89,Happy Blackberry Windmill,1000.762503,10.18,4,Average,
887337,10.72,39.086,37,802.542,1.88,3,14.06,56.96,Happy Blackberry Windmill,1001.073664,10.83,2,Low,
887614,10.13,34.138,47,802.022,1.87,3,14.39,56.75,Happy Blackberry Windmill,999.3181988,9.98,3,Low,
887783,11.66,50.741,44,816.339,1.65,3,14.33,55.46,Happy Blackberry Windmill,999.4717846,11.38,2,Low,
888221,9.26,36.241,52,800.639,1.74,4,14.72,58.80,Happy Blackberry Windmill,999.8071917,9.9,2,Average,
888269,9.12,39.051,22,794.918,1.86,5,14.17,58.99,Happy Blackberry Windmill,998.1951735,9.87,3,Low,
888562,,33.481,40,807.478,1.72,2,14.63,65.08,Happy Blackberry Windmill,999.4847792,12,2,Low,
890500,11.81,39.876,44,809.229,1.81,2,14.37,53.74,Happy Blackberry Windmill,999.4553048,11.88,2,Low,
890619,10.13,41.613,34,798.606,1.63,2,15.25,55.16,Happy Blackberry Windmill,1000.594982,10.33,2,Low,
891217,9.77,37.513,34,803.543,1.81,5,14.17,57.54,Happy Blackberry Windmill,1000.10754,9.19,3,Average,
891573,10.5,39.687,26,803.044,1.77,2,14.52,54.91,Happy Blackberry Windmill,1001.700558,10.98,3,Average,
891625,10.86,32.649,48,803.6,1.77,2,15.18,55.70,Happy Blackberry Windmill,1000.179163,11.44,3,Low,
891733,10.86,27.444,33,806.838,1.69,4,14.48,54.47,Happy Blackberry Windmill,1000.891657,10.79,3,Average,
892146,9.84,40.604,35,801.784,1.67,5,14.26,55.76,Happy Blackberry Windmill,1000.128157,10.56,2,Low,
892653,11.08,43.332,27,799.928,1.79,1,14.52,53.18,Happy Blackberry Windmill,1000.027945,11.72,4,Average,
892814,10.86,39.596,55,805.169,1.71,1,14.22,55.69,Happy Blackberry Windmill,999.9228301,11.53,2,Average,
892879,10.13,48.244,55,803.517,1.69,5,14.09,58.72,Happy Blackberry Windmill,1000.076058,10.23,2,Average,
896069,10.06,38.87,59,801.318,1.87,4,14.11,58.25,Happy Blackberry Windmill,1000.654707,10.36,2,Low,
896516,12.1,33.568,44,797.752,1.83,1,14.39,54.08,Happy Blackberry Windmill,999.5255121,11.43,2,Low,
897145,11.3,19.456,32,795.703,1.94,1,14.13,53.34,Happy Blackberry Windmill,1000.295637,11.65,4,Low,
900101,9.63,38.964,40,804.326,1.51,5,14.15,57.80,Happy Blackberry Windmill,999.9776245,9.37,2,Average,
900786,8.54,50.731,51,802.211,1.92,4,14.06,58.80,Happy Blackberry Windmill,999.5537999,8.75,2,Low,
900984,11.08,45.268,59,802.776,1.68,5,14.06,56.15,Happy Blackberry Windmill,999.1527878,10.84,2,Average,
901622,10.28,31.623,32,802.087,1.89,2,14.24,57.44,Happy Blackberry Windmill,1000.506863,10.05,2,Low,
902438,10.06,40.266,57,798.582,1.7,4,14.3,59.08,Happy Blackberry Windmill,1000.56574,9.55,2,Average,
902996,10.28,43,12,795.809,1.7,4,14.39,57.23,Happy Blackberry Windmill,1001.546276,10.78,5,Average,
903413,9.33,61.263,14,803.282,1.74,2,14.11,58.45,Happy Blackberry Windmill,999.7833129,8.91,4,Average,
903552,10.57,43.641,39,797.211,1.84,5,15.2,56.47,Happy Blackberry Windmill,997.7379372,10.23,2,Low,
903643,12.24,23.317,53,778.914,1.73,3,14.44,54.05,Happy Blackberry Windmill,999.2592701,12.2,2,Low,
904043,9.77,51.589,61,801.939,1.7,5,14.11,59.63,Happy Blackberry Windmill,999.2148093,9.41,2,Low,
904994,9.19,41.318,36,797.126,1.76,1,14.15,57.45,Happy Blackberry Windmill,999.8524858,9.83,2,Average,
906131,12.24,8.94,50,803.029,1.92,4,14.3,51.72,Happy Blackberry Windmill,999.4687414,12.48,3,Low,
906517,8.75,49.917,2,798.764,1.73,1,14.57,59.52,Happy Blackberry Windmill,1000.794072,9.52,6,Average,
907966,12.17,13.766,47,802.869,1.81,5,14.44,52.58,Happy Blackberry Windmill,998.1667166,12.4,2,Low,
908101,9.55,46.925,50,795.902,1.8,3,14.09,58.85,Happy Blackberry Windmill,998.3179474,9.39,2,Average,
908144,12.46,20.49,61,795.962,1.87,2,14.41,52.83,Happy Blackberry Windmill,1000.621422,11.77,2,Low,
909075,9.99,50.151,41,796.094,1.74,4,14.3,58.45,Happy Blackberry Windmill,999.6712542,10.06,3,Average,
909127,9.19,54.424,34,797.032,1.73,2,14.17,60.83,Happy Blackberry Windmill,998.6237741,8.94,3,Average,
909313,10.79,44.569,49,800.799,1.89,3,14.2,55.73,Happy Blackberry Windmill,1000.006271,10.41,3,Low,
910143,10.5,34.354,38,799.806,1.64,4,14.33,56.41,Happy Blackberry Windmill,998.7662805,10.18,2,Low,
910262,13.11,20.89,61,803.941,1.74,4,14.66,50.83,Happy Blackberry Windmill,999.4993578,12.79,2,Low,
910303,11.08,46.069,40,799.071,1.92,5,14.02,56.97,Happy Blackberry Windmill,1000.066308,10.53,2,Low,
910305,9.48,43.119,47,798.07,1.81,4,14.2,57.97,Happy Blackberry Windmill,999.9241059,10.09,2,Low,
910451,10.93,35.739,62,803.408,1.68,3,14.11,56.65,Happy Blackberry Windmill,999.9403514,11.42,2,Average,
911414,9.55,48.063,49,800.897,1.86,2,14.17,59.38,Happy Blackberry Windmill,1000.129189,9.31,2,Low,
911586,10.42,46.864,30,800.226,1.71,3,14.15,57.46,Happy Blackberry Windmill,1000.40072,9.72,4,Average,
911631,9.55,38.057,39,797.653,1.79,5,14.28,56.98,Happy Blackberry Windmill,1000.513655,9.78,2,Average,
912144,9.84,48.546,34,797.463,1.67,4,14.81,57.90,Happy Blackberry Windmill,999.16315,10.17,4,Average,
912189,9.41,43.698,54,805.464,1.82,5,14.02,57.95,Happy Blackberry Windmill,1000.288435,9.98,2,Low,
912189,9.41,43.698,54,805.464,1.82,5,14.02,57.95,Happy Blackberry Windmill,1000.288435,9.98,2,Low,
912966,12.97,27.191,7,797.845,1.88,1,15.49,51.44,Happy Blackberry Windmill,998.5311002,12.36,5,Low,
913081,10.21,44.455,52,804.503,1.69,4,14.13,57.11,Happy Blackberry Windmill,999.0949448,9.81,2,Average,
913942,11.15,33.807,37,800.796,1.85,4,14.92,52.87,Happy Blackberry Windmill,1001.113038,11.72,3,Average,
913942,11.15,33.807,37,800.796,1.85,4,14.92,52.87,Happy Blackberry Windmill,1001.113038,11.72,3,Average,
914346,11.95,28.334,13,808.829,1.71,1,14.39,53.67,Happy Blackberry Windmill,1000.057785,11.22,4,Low,
914599,10.5,40.675,34,798.307,1.66,4,14.81,56.10,Happy Blackberry Windmill,999.1094583,10.63,4,Low,
915550,9.55,55.788,12,802.104,1.72,1,14.13,59.14,Happy Blackberry Windmill,999.4203715,9.15,4,Average,
915963,9.04,44.182,30,801.465,1.71,1,14.2,58.87,Happy Blackberry Windmill,998.6249937,9.23,4,Average,
916095,9.55,52.885,45,794.049,1.68,4,14.3,56.77,Happy Blackberry Windmill,999.3309444,10.13,2,Average,
918470,9.12,35.663,48,801.248,1.73,5,14.15,60.60,Happy Blackberry Windmill,999.4591708,8.68,2,Average,
918780,9.48,49.178,31,799.541,1.71,3,14.13,58.52,Happy Blackberry Windmill,999.5436422,10.05,3,Average,
919324,13.04,12.167,36,804.43,1.93,5,14.46,52.03,Happy Blackberry Windmill,1000.106397,12.24,4,Low,
919629,8.68,46.269,47,791.051,2.02,1,14.09,58.68,Happy Blackberry Windmill,998.9052056,8.68,2,Low,
922536,10.28,54.261,57,813.057,1.62,3,14.44,58.48,Happy Blackberry Windmill,1001.986815,9.69,2,Average,
922776,11.15,45.927,41,803.853,1.73,3,14.2,56.45,Happy Blackberry Windmill,999.3896132,10.61,3,Average,
927271,9.84,43.538,42,799.348,1.68,1,13.95,57.08,Happy Blackberry Windmill,998.1945261,10.13,3,Average,
927744,10.21,50.523,39,798.004,1.77,3,14.57,57.43,Happy Blackberry Windmill,999.840661,10.14,2,High,
927866,9.55,54.667,36,796.902,1.78,5,14.17,58.64,Happy Blackberry Windmill,1001.803435,9.82,2,Average,
928141,7.66,47.486,37,796.057,1.59,1,14.06,60.95,Happy Blackberry Windmill,1000.740003,8.15,3,Average,
928565,11.51,30.328,53,803.098,1.76,2,14.11,54.44,Happy Blackberry Windmill,1000.659911,11.39,2,Low,
928569,9.7,49.232,39,796.765,1.61,4,14.13,59.27,Happy Blackberry Windmill,1001.63101,9.39,2,Average,
929135,10.64,41.053,34,797.058,1.67,2,14.24,54.86,Happy Blackberry Windmill,999.7675475,10.94,2,Average,
930706,10.79,36.349,62,802.271,1.9,3,14.46,55.48,Happy Blackberry Windmill,998.5246877,10.11,2,Low,
931442,11.15,26.623,36,797.512,1.69,1,14.68,54.83,Happy Blackberry Windmill,1000.337666,11.22,2,Low,
932069,9.19,42.35,61,802.924,1.7,5,14.04,60.50,Happy Blackberry Windmill,1001.549789,9.57,2,Average,
932459,9.55,52.652,53,806.195,1.92,5,14.26,59.85,Happy Blackberry Windmill,1001.196116,9.31,2,Low,
933634,9.77,38.425,53,801.462,1.72,2,14.92,58.55,Happy Blackberry Windmill,1000.83482,9.99,2,Low,
934472,10.21,30.751,39,800.91,1.78,5,14.96,57.04,Happy Blackberry Windmill,1000.144959,10.75,3,Low,
934558,10.35,44.002,37,807.214,1.62,4,14.2,56.13,Happy Blackberry Windmill,1000.256886,10.74,2,Average,
935739,9.77,38.949,42,796.538,1.83,3,14.06,58.58,Happy Blackberry Windmill,1001.345195,9.28,2,Low,
936285,10.42,43.271,57,804.285,1.82,3,14.79,56.03,Happy Blackberry Windmill,999.9269562,10.64,2,Average,
936572,9.7,57.678,49,791.742,1.79,1,14.04,58.76,Happy Blackberry Windmill,999.7779406,10.27,2,Average,
936741,9.33,36.584,35,802.827,1.75,5,14.24,58.69,Happy Blackberry Windmill,999.2169915,9.46,3,Average,
937272,11.08,34.903,45,799.665,1.79,4,14.09,56.06,Happy Blackberry Windmill,998.5911914,10.44,2,Average,
937479,10.21,32.657,48,798.685,1.86,1,14.04,58.06,Happy Blackberry Windmill,998.4740562,9.6,2,Low,
937775,9.77,45.946,39,800.949,1.88,3,14.5,58.44,Happy Blackberry Windmill,1000.193652,9.83,2,Low,
937855,8.83,40.812,28,799.177,1.88,2,14.35,58.79,Happy Blackberry Windmill,1000.198481,9.26,3,Low,
938147,9.55,46.22,32,801.22,1.78,4,14.11,59.24,Happy Blackberry Windmill,1000.531952,10.08,3,Low,
938325,11.08,39.095,41,786.22,1.69,4,14.13,54.32,Happy Blackberry Windmill,1000.656895,10.96,2,Average,
939591,10.93,44.637,42,804.041,1.7,5,14.2,55.88,Happy Blackberry Windmill,1000.727995,10.4,2,Average,
943033,9.63,55.537,57,796.716,1.67,1,14.2,56.81,Happy Blackberry Windmill,1000.452751,10.16,2,Low,
944520,10.35,35.663,-3,789.308,1.68,4,14.17,55.43,Happy Blackberry Windmill,1000.067676,10.75,7,Average,
946130,10.57,44.002,51,806.861,1.64,5,14.33,58.40,Happy Blackberry Windmill,998.7213322,10.04,2,Low,
946410,10.13,38.968,-46,801.689,1.75,2,14.13,58.69,Happy Blackberry Windmill,1000.009795,9.51,10,Average,
946464,11.51,32.273,50,792.998,1.68,5,14.2,53.84,Happy Blackberry Windmill,999.1244993,11.98,2,Average,
946636,10.79,41.495,47,801.579,1.8,3,13.95,56.02,Happy Blackberry Windmill,999.8728306,11.16,3,Average,
947742,11.37,39.148,39,803.293,1.73,3,14.7,54.01,Happy Blackberry Windmill,999.796587,10.97,3,Average,
948435,9.99,26.649,43,802.411,1.77,4,14.37,56.79,Happy Blackberry Windmill,999.8033541,9.43,2,Low,
948545,11.37,33.247,53,795.591,1.71,3,14.81,52.98,Happy Blackberry Windmill,999.0402017,11.34,2,Low,
949747,10.72,37.251,28,800.39,1.72,3,14.15,54.52,Happy Blackberry Windmill,1001.716722,11.18,4,Average,
